KY,21,001,Adair County,H1
KY,21,003,Allen County,H1
KY,21,005,Anderson County,H1
KY,21,007,Ballard County,H1
KY,21,009,Barren County,H1
KY,21,011,Bath County,H1
KY,21,013,Bell County,H1
KY,21,015,Boone County,H1
KY,21,017,Bourbon County,H1
KY,21,019,Boyd County,H1
KY,21,021,Boyle County,H1
KY,21,023,Bracken County,H1
KY,21,025,Breathitt County,H1
KY,21,027,Breckinridge County,H1
KY,21,029,Bullitt County,H1
KY,21,031,Butler County,H1
KY,21,033,Caldwell County,H1
KY,21,035,Calloway County,H1
KY,21,037,Campbell County,H1
KY,21,039,Carlisle County,H1
KY,21,041,Carroll County,H1
KY,21,043,Carter County,H1
KY,21,045,Casey County,H1
KY,21,047,Christian County,H1
KY,21,049,Clark County,H1
KY,21,051,Clay County,H1
KY,21,053,Clinton County,H1
KY,21,055,Crittenden County,H1
KY,21,057,Cumberland County,H1
KY,21,059,Daviess County,H1
KY,21,061,Edmonson County,H1
KY,21,063,Elliott County,H1
KY,21,065,Estill County,H1
KY,21,067,Fayette County,H6
KY,21,069,Fleming County,H1
KY,21,071,Floyd County,H1
KY,21,073,Franklin County,H1
KY,21,075,Fulton County,H1
KY,21,077,Gallatin County,H1
KY,21,079,Garrard County,H1
KY,21,081,Grant County,H1
KY,21,083,Graves County,H1
KY,21,085,Grayson County,H1
KY,21,087,Green County,H1
KY,21,089,Greenup County,H1
KY,21,091,Hancock County,H1
KY,21,093,Hardin County,H1
KY,21,095,Harlan County,H1
KY,21,097,Harrison County,H1
KY,21,099,Hart County,H1
KY,21,101,Henderson County,H1
KY,21,103,Henry County,H1
KY,21,105,Hickman County,H1
KY,21,107,Hopkins County,H1
KY,21,109,Jackson County,H1
KY,21,111,Jefferson County,H1
KY,21,113,Jessamine County,H1
KY,21,115,Johnson County,H1
KY,21,117,Kenton County,H1
KY,21,119,Knott County,H1
KY,21,121,Knox County,H1
KY,21,123,Larue County,H1
KY,21,125,Laurel County,H1
KY,21,127,Lawrence County,H1
KY,21,129,Lee County,H1
KY,21,131,Leslie County,H1
KY,21,133,Letcher County,H1
KY,21,135,Lewis County,H1
KY,21,137,Lincoln County,H1
KY,21,139,Livingston County,H1
KY,21,141,Logan County,H1
KY,21,143,Lyon County,H1
KY,21,145,McCracken County,H1
KY,21,147,McCreary County,H1
KY,21,149,McLean County,H1
KY,21,151,Madison County,H1
KY,21,153,Magoffin County,H1
KY,21,155,Marion County,H1
KY,21,157,Marshall County,H1
KY,21,159,Martin County,H1
KY,21,161,Mason County,H1
KY,21,163,Meade County,H1
KY,21,165,Menifee County,H1
KY,21,167,Mercer County,H1
KY,21,169,Metcalfe County,H1
KY,21,171,Monroe County,H1
KY,21,173,Montgomery County,H1
KY,21,175,Morgan County,H1
KY,21,177,Muhlenberg County,H1
KY,21,179,Nelson County,H1
KY,21,181,Nicholas County,H1
KY,21,183,Ohio County,H1
KY,21,185,Oldham County,H1
KY,21,187,Owen County,H1
KY,21,189,Owsley County,H1
KY,21,191,Pendleton County,H1
KY,21,193,Perry County,H1
KY,21,195,Pike County,H1
KY,21,197,Powell County,H1
KY,21,199,Pulaski County,H1
KY,21,201,Robertson County,H1
KY,21,203,Rockcastle County,H1
KY,21,205,Rowan County,H1
KY,21,207,Russell County,H1
KY,21,209,Scott County,H1
KY,21,211,Shelby County,H1
KY,21,213,Simpson County,H1
KY,21,215,Spencer County,H1
KY,21,217,Taylor County,H1
KY,21,219,Todd County,H1
KY,21,221,Trigg County,H1
KY,21,223,Trimble County,H1
KY,21,225,Union County,H1
KY,21,227,Warren County,H1
KY,21,229,Washington County,H1
KY,21,231,Wayne County,H1
KY,21,233,Webster County,H1
KY,21,235,Whitley County,H1
KY,21,237,Wolfe County,H1
KY,21,239,Woodford County,H1
