SD,46,003,Aurora County,H1
SD,46,005,Beadle County,H1
SD,46,007,Bennett County,H1
SD,46,009,Bon Homme County,H1
SD,46,011,Brookings County,H1
SD,46,013,Brown County,H1
SD,46,015,Brule County,H1
SD,46,017,Buffalo County,H1
SD,46,019,Butte County,H1
SD,46,021,Campbell County,H1
SD,46,023,Charles Mix County,H1
SD,46,025,Clark County,H1
SD,46,027,Clay County,H1
SD,46,029,Codington County,H1
SD,46,031,Corson County,H1
SD,46,033,Custer County,H1
SD,46,035,Davison County,H1
SD,46,037,Day County,H1
SD,46,039,Deuel County,H1
SD,46,041,Dewey County,H1
SD,46,043,Douglas County,H1
SD,46,045,Edmunds County,H1
SD,46,047,Fall River County,H1
SD,46,049,Faulk County,H1
SD,46,051,Grant County,H1
SD,46,053,Gregory County,H1
SD,46,055,Haakon County,H1
SD,46,057,Hamlin County,H1
SD,46,059,Hand County,H1
SD,46,061,Hanson County,H1
SD,46,063,Harding County,H1
SD,46,065,Hughes County,H1
SD,46,067,Hutchinson County,H1
SD,46,069,Hyde County,H1
SD,46,071,Jackson County,H1
SD,46,073,Jerauld County,H1
SD,46,075,Jones County,H1
SD,46,077,Kingsbury County,H1
SD,46,079,Lake County,H1
SD,46,081,Lawrence County,H1
SD,46,083,Lincoln County,H1
SD,46,085,Lyman County,H1
SD,46,087,McCook County,H1
SD,46,089,McPherson County,H1
SD,46,091,Marshall County,H1
SD,46,093,Meade County,H1
SD,46,095,Mellette County,H1
SD,46,097,Miner County,H1
SD,46,099,Minnehaha County,H1
SD,46,101,Moody County,H1
SD,46,103,Pennington County,H1
SD,46,105,Perkins County,H1
SD,46,107,Potter County,H1
SD,46,109,Roberts County,H1
SD,46,111,Sanborn County,H1
SD,46,113,Shannon County,H1
SD,46,115,Spink County,H1
SD,46,117,Stanley County,H1
SD,46,119,Sully County,H1
SD,46,121,Todd County,H1
SD,46,123,Tripp County,H1
SD,46,125,Turner County,H1
SD,46,127,Union County,H1
SD,46,129,Walworth County,H1
SD,46,135,Yankton County,H1
SD,46,137,Ziebach County,H1
