VA,51,001,Accomack County,H1
VA,51,003,Albemarle County,H1
VA,51,005,Alleghany County,H1
VA,51,007,Amelia County,H1
VA,51,009,Amherst County,H1
VA,51,011,Appomattox County,H1
VA,51,013,Arlington County,H1
VA,51,015,Augusta County,H1
VA,51,017,Bath County,H1
VA,51,019,Bedford County,H1
VA,51,021,Bland County,H1
VA,51,023,Botetourt County,H1
VA,51,025,Brunswick County,H1
VA,51,027,Buchanan County,H1
VA,51,029,Buckingham County,H1
VA,51,031,Campbell County,H1
VA,51,033,Caroline County,H1
VA,51,035,Carroll County,H1
VA,51,036,Charles City County,H1
VA,51,037,Charlotte County,H1
VA,51,041,Chesterfield County,H1
VA,51,043,Clarke County,H1
VA,51,045,Craig County,H1
VA,51,047,Culpeper County,H1
VA,51,049,Cumberland County,H1
VA,51,051,Dickenson County,H1
VA,51,053,Dinwiddie County,H1
VA,51,057,Essex County,H1
VA,51,059,Fairfax County,H1
VA,51,061,Fauquier County,H1
VA,51,063,Floyd County,H1
VA,51,065,Fluvanna County,H1
VA,51,067,Franklin County,H1
VA,51,069,Frederick County,H1
VA,51,071,Giles County,H1
VA,51,073,Gloucester County,H1
VA,51,075,Goochland County,H1
VA,51,077,Grayson County,H1
VA,51,079,Greene County,H1
VA,51,081,Greensville County,H1
VA,51,083,Halifax County,H1
VA,51,085,Hanover County,H1
VA,51,087,Henrico County,H1
VA,51,089,Henry County,H1
VA,51,091,Highland County,H1
VA,51,093,Isle of Wight County,H1
VA,51,095,James City County,H1
VA,51,097,King and Queen County,H1
VA,51,099,King George County,H1
VA,51,101,King William County,H1
VA,51,103,Lancaster County,H1
VA,51,105,Lee County,H1
VA,51,107,Loudoun County,H1
VA,51,109,Louisa County,H1
VA,51,111,Lunenburg County,H1
VA,51,113,Madison County,H1
VA,51,115,Mathews County,H1
VA,51,117,Mecklenburg County,H1
VA,51,119,Middlesex County,H1
VA,51,121,Montgomery County,H1
VA,51,125,Nelson County,H1
VA,51,127,New Kent County,H1
VA,51,131,Northampton County,H1
VA,51,133,Northumberland County,H1
VA,51,135,Nottoway County,H1
VA,51,137,Orange County,H1
VA,51,139,Page County,H1
VA,51,141,Patrick County,H1
VA,51,143,Pittsylvania County,H1
VA,51,145,Powhatan County,H1
VA,51,147,Prince Edward County,H1
VA,51,149,Prince George County,H1
VA,51,153,Prince William County,H1
VA,51,155,Pulaski County,H1
VA,51,157,Rappahannock County,H1
VA,51,159,Richmond County,H1
VA,51,161,Roanoke County,H1
VA,51,163,Rockbridge County,H1
VA,51,165,Rockingham County,H1
VA,51,167,Russell County,H1
VA,51,169,Scott County,H1
VA,51,171,Shenandoah County,H1
VA,51,173,Smyth County,H1
VA,51,175,Southampton County,H1
VA,51,177,Spotsylvania County,H1
VA,51,179,Stafford County,H1
VA,51,181,Surry County,H1
VA,51,183,Sussex County,H1
VA,51,185,Tazewell County,H1
VA,51,187,Warren County,H1
VA,51,191,Washington County,H1
VA,51,193,Westmoreland County,H1
VA,51,195,Wise County,H1
VA,51,197,Wythe County,H1
VA,51,199,York County,H1
VA,51,510,Alexandria city,C7
VA,51,515,Bedford city,C7
VA,51,520,Bristol city,C7
VA,51,530,Buena Vista city,C7
VA,51,540,Charlottesville city,C7
VA,51,550,Chesapeake city,C7
VA,51,570,Colonial Heights city,C7
VA,51,580,Covington city,C7
VA,51,590,Danville city,C7
VA,51,595,Emporia city,C7
VA,51,600,Fairfax city,C7
VA,51,610,Falls Church city,C7
VA,51,620,Franklin city,C7
VA,51,630,Fredericksburg city,C7
VA,51,640,Galax city,C7
VA,51,650,Hampton city,C7
VA,51,660,Harrisonburg city,C7
VA,51,670,Hopewell city,C7
VA,51,678,Lexington city,C7
VA,51,680,Lynchburg city,C7
VA,51,683,Manassas city,C7
VA,51,685,Manassas Park city,C7
VA,51,690,Martinsville city,C7
VA,51,700,Newport News city,C7
VA,51,710,Norfolk city,C7
VA,51,720,Norton city,C7
VA,51,730,Petersburg city,C7
VA,51,735,Poquoson city,C7
VA,51,740,Portsmouth city,C7
VA,51,750,Radford city,C7
VA,51,760,Richmond city,C7
VA,51,770,Roanoke city,C7
VA,51,775,Salem city,C7
VA,51,790,Staunton city,C7
VA,51,800,Suffolk city,C7
VA,51,810,Virginia Beach city,C7
VA,51,820,Waynesboro city,C7
VA,51,830,Williamsburg city,C7
VA,51,840,Winchester city,C7
