IN,18,001,Adams County,H1
IN,18,003,Allen County,H1
IN,18,005,Bartholomew County,H1
IN,18,007,Benton County,H1
IN,18,009,Blackford County,H1
IN,18,011,Boone County,H1
IN,18,013,Brown County,H1
IN,18,015,Carroll County,H1
IN,18,017,Cass County,H1
IN,18,019,Clark County,H1
IN,18,021,Clay County,H1
IN,18,023,Clinton County,H1
IN,18,025,Crawford County,H1
IN,18,027,Daviess County,H1
IN,18,029,Dearborn County,H1
IN,18,031,Decatur County,H1
IN,18,033,DeKalb County,H1
IN,18,035,Delaware County,H1
IN,18,037,Dubois County,H1
IN,18,039,Elkhart County,H1
IN,18,041,Fayette County,H1
IN,18,043,Floyd County,H1
IN,18,045,Fountain County,H1
IN,18,047,Franklin County,H1
IN,18,049,Fulton County,H1
IN,18,051,Gibson County,H1
IN,18,053,Grant County,H1
IN,18,055,Greene County,H1
IN,18,057,Hamilton County,H1
IN,18,059,Hancock County,H1
IN,18,061,Harrison County,H1
IN,18,063,Hendricks County,H1
IN,18,065,Henry County,H1
IN,18,067,Howard County,H1
IN,18,069,Huntington County,H1
IN,18,071,Jackson County,H1
IN,18,073,Jasper County,H1
IN,18,075,Jay County,H1
IN,18,077,Jefferson County,H1
IN,18,079,Jennings County,H1
IN,18,081,Johnson County,H1
IN,18,083,Knox County,H1
IN,18,085,Kosciusko County,H1
IN,18,087,LaGrange County,H1
IN,18,089,Lake County,H1
IN,18,091,LaPorte County,H1
IN,18,093,Lawrence County,H1
IN,18,095,Madison County,H1
IN,18,097,Marion County,H6
IN,18,099,Marshall County,H1
IN,18,101,Martin County,H1
IN,18,103,Miami County,H1
IN,18,105,Monroe County,H1
IN,18,107,Montgomery County,H1
IN,18,109,Morgan County,H1
IN,18,111,Newton County,H1
IN,18,113,Noble County,H1
IN,18,115,Ohio County,H1
IN,18,117,Orange County,H1
IN,18,119,Owen County,H1
IN,18,121,Parke County,H1
IN,18,123,Perry County,H1
IN,18,125,Pike County,H1
IN,18,127,Porter County,H1
IN,18,129,Posey County,H1
IN,18,131,Pulaski County,H1
IN,18,133,Putnam County,H1
IN,18,135,Randolph County,H1
IN,18,137,Ripley County,H1
IN,18,139,Rush County,H1
IN,18,141,St. Joseph County,H1
IN,18,143,Scott County,H1
IN,18,145,Shelby County,H1
IN,18,147,Spencer County,H1
IN,18,149,Starke County,H1
IN,18,151,Steuben County,H1
IN,18,153,Sullivan County,H1
IN,18,155,Switzerland County,H1
IN,18,157,Tippecanoe County,H1
IN,18,159,Tipton County,H1
IN,18,161,Union County,H1
IN,18,163,Vanderburgh County,H1
IN,18,165,Vermillion County,H1
IN,18,167,Vigo County,H1
IN,18,169,Wabash County,H1
IN,18,171,Warren County,H1
IN,18,173,Warrick County,H1
IN,18,175,Washington County,H1
IN,18,177,Wayne County,H1
IN,18,179,Wells County,H1
IN,18,181,White County,H1
IN,18,183,Whitley County,H1
