MO,29,001,Adair County,H1
MO,29,003,Andrew County,H1
MO,29,005,Atchison County,H1
MO,29,007,Audrain County,H1
MO,29,009,Barry County,H1
MO,29,011,Barton County,H1
MO,29,013,Bates County,H1
MO,29,015,Benton County,H1
MO,29,017,Bollinger County,H1
MO,29,019,Boone County,H1
MO,29,021,Buchanan County,H1
MO,29,023,Butler County,H1
MO,29,025,Caldwell County,H1
MO,29,027,Callaway County,H1
MO,29,029,Camden County,H1
MO,29,031,Cape Girardeau County,H1
MO,29,033,Carroll County,H1
MO,29,035,Carter County,H1
MO,29,037,Cass County,H1
MO,29,039,Cedar County,H1
MO,29,041,Chariton County,H1
MO,29,043,Christian County,H1
MO,29,045,Clark County,H1
MO,29,047,Clay County,H1
MO,29,049,Clinton County,H1
MO,29,051,Cole County,H1
MO,29,053,Cooper County,H1
MO,29,055,Crawford County,H1
MO,29,057,Dade County,H1
MO,29,059,Dallas County,H1
MO,29,061,Daviess County,H1
MO,29,063,DeKalb County,H1
MO,29,065,Dent County,H1
MO,29,067,Douglas County,H1
MO,29,069,Dunklin County,H1
MO,29,071,Franklin County,H1
MO,29,073,Gasconade County,H1
MO,29,075,Gentry County,H1
MO,29,077,Greene County,H1
MO,29,079,Grundy County,H1
MO,29,081,Harrison County,H1
MO,29,083,Henry County,H1
MO,29,085,Hickory County,H1
MO,29,087,Holt County,H1
MO,29,089,Howard County,H1
MO,29,091,Howell County,H1
MO,29,093,Iron County,H1
MO,29,095,Jackson County,H1
MO,29,097,Jasper County,H1
MO,29,099,Jefferson County,H1
MO,29,101,Johnson County,H1
MO,29,103,Knox County,H1
MO,29,105,Laclede County,H1
MO,29,107,Lafayette County,H1
MO,29,109,Lawrence County,H1
MO,29,111,Lewis County,H1
MO,29,113,Lincoln County,H1
MO,29,115,Linn County,H1
MO,29,117,Livingston County,H1
MO,29,119,McDonald County,H1
MO,29,121,Macon County,H1
MO,29,123,Madison County,H1
MO,29,125,Maries County,H1
MO,29,127,Marion County,H1
MO,29,129,Mercer County,H1
MO,29,131,Miller County,H1
MO,29,133,Mississippi County,H1
MO,29,135,Moniteau County,H1
MO,29,137,Monroe County,H1
MO,29,139,Montgomery County,H1
MO,29,141,Morgan County,H1
MO,29,143,New Madrid County,H1
MO,29,145,Newton County,H1
MO,29,147,Nodaway County,H1
MO,29,149,Oregon County,H1
MO,29,151,Osage County,H1
MO,29,153,Ozark County,H1
MO,29,155,Pemiscot County,H1
MO,29,157,Perry County,H1
MO,29,159,Pettis County,H1
MO,29,161,Phelps County,H1
MO,29,163,Pike County,H1
MO,29,165,Platte County,H1
MO,29,167,Polk County,H1
MO,29,169,Pulaski County,H1
MO,29,171,Putnam County,H1
MO,29,173,Ralls County,H1
MO,29,175,Randolph County,H1
MO,29,177,Ray County,H1
MO,29,179,Reynolds County,H1
MO,29,181,Ripley County,H1
MO,29,183,St. Charles County,H1
MO,29,185,St. Clair County,H1
MO,29,186,Ste. Genevieve County,H1
MO,29,187,St. Francois County,H1
MO,29,189,St. Louis County,H1
MO,29,195,Saline County,H1
MO,29,197,Schuyler County,H1
MO,29,199,Scotland County,H1
MO,29,201,Scott County,H1
MO,29,203,Shannon County,H1
MO,29,205,Shelby County,H1
MO,29,207,Stoddard County,H1
MO,29,209,Stone County,H1
MO,29,211,Sullivan County,H1
MO,29,213,Taney County,H1
MO,29,215,Texas County,H1
MO,29,217,Vernon County,H1
MO,29,219,Warren County,H1
MO,29,221,Washington County,H1
MO,29,223,Wayne County,H1
MO,29,225,Webster County,H1
MO,29,227,Worth County,H1
MO,29,229,Wright County,H1
MO,29,510,St. Louis city,C7
