AR,05,001,Arkansas County,H1
AR,05,003,Ashley County,H1
AR,05,005,Baxter County,H1
AR,05,007,Benton County,H1
AR,05,009,Boone County,H1
AR,05,011,Bradley County,H1
AR,05,013,Calhoun County,H1
AR,05,015,Carroll County,H1
AR,05,017,Chicot County,H1
AR,05,019,Clark County,H1
AR,05,021,Clay County,H1
AR,05,023,Cleburne County,H1
AR,05,025,Cleveland County,H1
AR,05,027,Columbia County,H1
AR,05,029,Conway County,H1
AR,05,031,Craighead County,H1
AR,05,033,Crawford County,H1
AR,05,035,Crittenden County,H1
AR,05,037,Cross County,H1
AR,05,039,Dallas County,H1
AR,05,041,Desha County,H1
AR,05,043,Drew County,H1
AR,05,045,Faulkner County,H1
AR,05,047,Franklin County,H1
AR,05,049,Fulton County,H1
AR,05,051,Garland County,H1
AR,05,053,Grant County,H1
AR,05,055,Greene County,H1
AR,05,057,Hempstead County,H1
AR,05,059,Hot Spring County,H1
AR,05,061,Howard County,H1
AR,05,063,Independence County,H1
AR,05,065,Izard County,H1
AR,05,067,Jackson County,H1
AR,05,069,Jefferson County,H1
AR,05,071,Johnson County,H1
AR,05,073,Lafayette County,H1
AR,05,075,Lawrence County,H1
AR,05,077,Lee County,H1
AR,05,079,Lincoln County,H1
AR,05,081,Little River County,H1
AR,05,083,Logan County,H1
AR,05,085,Lonoke County,H1
AR,05,087,Madison County,H1
AR,05,089,Marion County,H1
AR,05,091,Miller County,H1
AR,05,093,Mississippi County,H1
AR,05,095,Monroe County,H1
AR,05,097,Montgomery County,H1
AR,05,099,Nevada County,H1
AR,05,101,Newton County,H1
AR,05,103,Ouachita County,H1
AR,05,105,Perry County,H1
AR,05,107,Phillips County,H1
AR,05,109,Pike County,H1
AR,05,111,Poinsett County,H1
AR,05,113,Polk County,H1
AR,05,115,Pope County,H1
AR,05,117,Prairie County,H1
AR,05,119,Pulaski County,H1
AR,05,121,Randolph County,H1
AR,05,123,St. Francis County,H1
AR,05,125,Saline County,H1
AR,05,127,Scott County,H1
AR,05,129,Searcy County,H1
AR,05,131,Sebastian County,H1
AR,05,133,Sevier County,H1
AR,05,135,Sharp County,H1
AR,05,137,Stone County,H1
AR,05,139,Union County,H1
AR,05,141,Van Buren County,H1
AR,05,143,Washington County,H1
AR,05,145,White County,H1
AR,05,147,Woodruff County,H1
AR,05,149,Yell County,H1
