MT,30,001,Beaverhead County,H1
MT,30,003,Big Horn County,H1
MT,30,005,Blaine County,H1
MT,30,007,Broadwater County,H1
MT,30,009,Carbon County,H1
MT,30,011,Carter County,H1
MT,30,013,Cascade County,H1
MT,30,015,Chouteau County,H1
MT,30,017,Custer County,H1
MT,30,019,Daniels County,H1
MT,30,021,Dawson County,H1
MT,30,023,Deer Lodge County,H6
MT,30,025,Fallon County,H1
MT,30,027,Fergus County,H1
MT,30,029,Flathead County,H1
MT,30,031,Gallatin County,H1
MT,30,033,Garfield County,H1
MT,30,035,Glacier County,H1
MT,30,037,Golden Valley County,H1
MT,30,039,Granite County,H1
MT,30,041,Hill County,H1
MT,30,043,Jefferson County,H1
MT,30,045,Judith Basin County,H1
MT,30,047,Lake County,H1
MT,30,049,Lewis and Clark County,H1
MT,30,051,Liberty County,H1
MT,30,053,Lincoln County,H1
MT,30,055,McCone County,H1
MT,30,057,Madison County,H1
MT,30,059,Meagher County,H1
MT,30,061,Mineral County,H1
MT,30,063,Missoula County,H1
MT,30,065,Musselshell County,H1
MT,30,067,Park County,H1
MT,30,069,Petroleum County,H1
MT,30,071,Phillips County,H1
MT,30,073,Pondera County,H1
MT,30,075,Powder River County,H1
MT,30,077,Powell County,H1
MT,30,079,Prairie County,H1
MT,30,081,Ravalli County,H1
MT,30,083,Richland County,H1
MT,30,085,Roosevelt County,H1
MT,30,087,Rosebud County,H1
MT,30,089,Sanders County,H1
MT,30,091,Sheridan County,H1
MT,30,093,Silver Bow County,H6
MT,30,095,Stillwater County,H1
MT,30,097,Sweet Grass County,H1
MT,30,099,Teton County,H1
MT,30,101,Toole County,H1
MT,30,103,Treasure County,H1
MT,30,105,Valley County,H1
MT,30,107,Wheatland County,H1
MT,30,109,Wibaux County,H1
MT,30,111,Yellowstone County,H1
