TX,48,001,Anderson County,H1
TX,48,003,Andrews County,H1
TX,48,005,Angelina County,H1
TX,48,007,Aransas County,H1
TX,48,009,Archer County,H1
TX,48,011,Armstrong County,H1
TX,48,013,Atascosa County,H1
TX,48,015,Austin County,H1
TX,48,017,Bailey County,H1
TX,48,019,Bandera County,H1
TX,48,021,Bastrop County,H1
TX,48,023,Baylor County,H1
TX,48,025,Bee County,H1
TX,48,027,Bell County,H1
TX,48,029,Bexar County,H1
TX,48,031,Blanco County,H1
TX,48,033,Borden County,H1
TX,48,035,Bosque County,H1
TX,48,037,Bowie County,H1
TX,48,039,Brazoria County,H1
TX,48,041,Brazos County,H1
TX,48,043,Brewster County,H1
TX,48,045,Briscoe County,H1
TX,48,047,Brooks County,H1
TX,48,049,Brown County,H1
TX,48,051,Burleson County,H1
TX,48,053,Burnet County,H1
TX,48,055,Caldwell County,H1
TX,48,057,Calhoun County,H1
TX,48,059,Callahan County,H1
TX,48,061,Cameron County,H1
TX,48,063,Camp County,H1
TX,48,065,Carson County,H1
TX,48,067,Cass County,H1
TX,48,069,Castro County,H1
TX,48,071,Chambers County,H1
TX,48,073,Cherokee County,H1
TX,48,075,Childress County,H1
TX,48,077,Clay County,H1
TX,48,079,Cochran County,H1
TX,48,081,Coke County,H1
TX,48,083,Coleman County,H1
TX,48,085,Collin County,H1
TX,48,087,Collingsworth County,H1
TX,48,089,Colorado County,H1
TX,48,091,Comal County,H1
TX,48,093,Comanche County,H1
TX,48,095,Concho County,H1
TX,48,097,Cooke County,H1
TX,48,099,Coryell County,H1
TX,48,101,Cottle County,H1
TX,48,103,Crane County,H1
TX,48,105,Crockett County,H1
TX,48,107,Crosby County,H1
TX,48,109,Culberson County,H1
TX,48,111,Dallam County,H1
TX,48,113,Dallas County,H1
TX,48,115,Dawson County,H1
TX,48,117,Deaf Smith County,H1
TX,48,119,Delta County,H1
TX,48,121,Denton County,H1
TX,48,123,DeWitt County,H1
TX,48,125,Dickens County,H1
TX,48,127,Dimmit County,H1
TX,48,129,Donley County,H1
TX,48,131,Duval County,H1
TX,48,133,Eastland County,H1
TX,48,135,Ector County,H1
TX,48,137,Edwards County,H1
TX,48,139,Ellis County,H1
TX,48,141,El Paso County,H1
TX,48,143,Erath County,H1
TX,48,145,Falls County,H1
TX,48,147,Fannin County,H1
TX,48,149,Fayette County,H1
TX,48,151,Fisher County,H1
TX,48,153,Floyd County,H1
TX,48,155,Foard County,H1
TX,48,157,Fort Bend County,H1
TX,48,159,Franklin County,H1
TX,48,161,Freestone County,H1
TX,48,163,Frio County,H1
TX,48,165,Gaines County,H1
TX,48,167,Galveston County,H1
TX,48,169,Garza County,H1
TX,48,171,Gillespie County,H1
TX,48,173,Glasscock County,H1
TX,48,175,Goliad County,H1
TX,48,177,Gonzales County,H1
TX,48,179,Gray County,H1
TX,48,181,Grayson County,H1
TX,48,183,Gregg County,H1
TX,48,185,Grimes County,H1
TX,48,187,Guadalupe County,H1
TX,48,189,Hale County,H1
TX,48,191,Hall County,H1
TX,48,193,Hamilton County,H1
TX,48,195,Hansford County,H1
TX,48,197,Hardeman County,H1
TX,48,199,Hardin County,H1
TX,48,201,Harris County,H1
TX,48,203,Harrison County,H1
TX,48,205,Hartley County,H1
TX,48,207,Haskell County,H1
TX,48,209,Hays County,H1
TX,48,211,Hemphill County,H1
TX,48,213,Henderson County,H1
TX,48,215,Hidalgo County,H1
TX,48,217,Hill County,H1
TX,48,219,Hockley County,H1
TX,48,221,Hood County,H1
TX,48,223,Hopkins County,H1
TX,48,225,Houston County,H1
TX,48,227,Howard County,H1
TX,48,229,Hudspeth County,H1
TX,48,231,Hunt County,H1
TX,48,233,Hutchinson County,H1
TX,48,235,Irion County,H1
TX,48,237,Jack County,H1
TX,48,239,Jackson County,H1
TX,48,241,Jasper County,H1
TX,48,243,Jeff Davis County,H1
TX,48,245,Jefferson County,H1
TX,48,247,Jim Hogg County,H1
TX,48,249,Jim Wells County,H1
TX,48,251,Johnson County,H1
TX,48,253,Jones County,H1
TX,48,255,Karnes County,H1
TX,48,257,Kaufman County,H1
TX,48,259,Kendall County,H1
TX,48,261,Kenedy County,H1
TX,48,263,Kent County,H1
TX,48,265,Kerr County,H1
TX,48,267,Kimble County,H1
TX,48,269,King County,H1
TX,48,271,Kinney County,H1
TX,48,273,Kleberg County,H1
TX,48,275,Knox County,H1
TX,48,277,Lamar County,H1
TX,48,279,Lamb County,H1
TX,48,281,Lampasas County,H1
TX,48,283,La Salle County,H1
TX,48,285,Lavaca County,H1
TX,48,287,Lee County,H1
TX,48,289,Leon County,H1
TX,48,291,Liberty County,H1
TX,48,293,Limestone County,H1
TX,48,295,Lipscomb County,H1
TX,48,297,Live Oak County,H1
TX,48,299,Llano County,H1
TX,48,301,Loving County,H1
TX,48,303,Lubbock County,H1
TX,48,305,Lynn County,H1
TX,48,307,McCulloch County,H1
TX,48,309,McLennan County,H1
TX,48,311,McMullen County,H1
TX,48,313,Madison County,H1
TX,48,315,Marion County,H1
TX,48,317,Martin County,H1
TX,48,319,Mason County,H1
TX,48,321,Matagorda County,H1
TX,48,323,Maverick County,H1
TX,48,325,Medina County,H1
TX,48,327,Menard County,H1
TX,48,329,Midland County,H1
TX,48,331,Milam County,H1
TX,48,333,Mills County,H1
TX,48,335,Mitchell County,H1
TX,48,337,Montague County,H1
TX,48,339,Montgomery County,H1
TX,48,341,Moore County,H1
TX,48,343,Morris County,H1
TX,48,345,Motley County,H1
TX,48,347,Nacogdoches County,H1
TX,48,349,Navarro County,H1
TX,48,351,Newton County,H1
TX,48,353,Nolan County,H1
TX,48,355,Nueces County,H1
TX,48,357,Ochiltree County,H1
TX,48,359,Oldham County,H1
TX,48,361,Orange County,H1
TX,48,363,Palo Pinto County,H1
TX,48,365,Panola County,H1
TX,48,367,Parker County,H1
TX,48,369,Parmer County,H1
TX,48,371,Pecos County,H1
TX,48,373,Polk County,H1
TX,48,375,Potter County,H1
TX,48,377,Presidio County,H1
TX,48,379,Rains County,H1
TX,48,381,Randall County,H1
TX,48,383,Reagan County,H1
TX,48,385,Real County,H1
TX,48,387,Red River County,H1
TX,48,389,Reeves County,H1
TX,48,391,Refugio County,H1
TX,48,393,Roberts County,H1
TX,48,395,Robertson County,H1
TX,48,397,Rockwall County,H1
TX,48,399,Runnels County,H1
TX,48,401,Rusk County,H1
TX,48,403,Sabine County,H1
TX,48,405,San Augustine County,H1
TX,48,407,San Jacinto County,H1
TX,48,409,San Patricio County,H1
TX,48,411,San Saba County,H1
TX,48,413,Schleicher County,H1
TX,48,415,Scurry County,H1
TX,48,417,Shackelford County,H1
TX,48,419,Shelby County,H1
TX,48,421,Sherman County,H1
TX,48,423,Smith County,H1
TX,48,425,Somervell County,H1
TX,48,427,Starr County,H1
TX,48,429,Stephens County,H1
TX,48,431,Sterling County,H1
TX,48,433,Stonewall County,H1
TX,48,435,Sutton County,H1
TX,48,437,Swisher County,H1
TX,48,439,Tarrant County,H1
TX,48,441,Taylor County,H1
TX,48,443,Terrell County,H1
TX,48,445,Terry County,H1
TX,48,447,Throckmorton County,H1
TX,48,449,Titus County,H1
TX,48,451,Tom Green County,H1
