OR,41,001,Baker County,H1
OR,41,003,Benton County,H1
OR,41,005,Clackamas County,H1
OR,41,007,Clatsop County,H1
OR,41,009,Columbia County,H1
OR,41,011,Coos County,H1
OR,41,013,Crook County,H1
OR,41,015,Curry County,H1
OR,41,017,Deschutes County,H1
OR,41,019,Douglas County,H1
OR,41,021,Gilliam County,H1
OR,41,023,Grant County,H1
OR,41,025,Harney County,H1
OR,41,027,Hood River County,H1
OR,41,029,Jackson County,H1
OR,41,031,Jefferson County,H1
OR,41,033,Josephine County,H1
OR,41,035,Klamath County,H1
OR,41,037,Lake County,H1
OR,41,039,Lane County,H1
OR,41,041,Lincoln County,H1
OR,41,043,Linn County,H1
OR,41,045,Malheur County,H1
OR,41,047,Marion County,H1
OR,41,049,Morrow County,H1
OR,41,051,Multnomah County,H1
OR,41,053,Polk County,H1
OR,41,055,Sherman County,H1
OR,41,057,Tillamook County,H1
OR,41,059,Umatilla County,H1
OR,41,061,Union County,H1
OR,41,063,Wallowa County,H1
OR,41,065,Wasco County,H1
OR,41,067,Washington County,H1
OR,41,069,Wheeler County,H1
OR,41,071,Yamhill County,H1
