ID,16,001,Ada County,H1
ID,16,003,Adams County,H1
ID,16,005,Bannock County,H1
ID,16,007,Bear Lake County,H1
ID,16,009,Benewah County,H1
ID,16,011,Bingham County,H1
ID,16,013,Blaine County,H1
ID,16,015,Boise County,H1
ID,16,017,Bonner County,H1
ID,16,019,Bonneville County,H1
ID,16,021,Boundary County,H1
ID,16,023,Butte County,H1
ID,16,025,Camas County,H1
ID,16,027,Canyon County,H1
ID,16,029,Caribou County,H1
ID,16,031,Cassia County,H1
ID,16,033,Clark County,H1
ID,16,035,Clearwater County,H1
ID,16,037,Custer County,H1
ID,16,039,Elmore County,H1
ID,16,041,Franklin County,H1
ID,16,043,Fremont County,H1
ID,16,045,Gem County,H1
ID,16,047,Gooding County,H1
ID,16,049,Idaho County,H1
ID,16,051,Jefferson County,H1
ID,16,053,Jerome County,H1
ID,16,055,Kootenai County,H1
ID,16,057,Latah County,H1
ID,16,059,Lemhi County,H1
ID,16,061,Lewis County,H1
ID,16,063,Lincoln County,H1
ID,16,065,Madison County,H1
ID,16,067,Minidoka County,H1
ID,16,069,Nez Perce County,H1
ID,16,071,Oneida County,H1
ID,16,073,Owyhee County,H1
ID,16,075,Payette County,H1
ID,16,077,Power County,H1
ID,16,079,Shoshone County,H1
ID,16,081,Teton County,H1
ID,16,083,Twin Falls County,H1
ID,16,085,Valley County,H1
ID,16,087,Washington County,H1
