WY,56,001,Albany County,H1
WY,56,003,Big Horn County,H1
WY,56,005,Campbell County,H1
WY,56,007,Carbon County,H1
WY,56,009,Converse County,H1
WY,56,011,Crook County,H1
WY,56,013,Fremont County,H1
WY,56,015,Goshen County,H1
WY,56,017,Hot Springs County,H1
WY,56,019,Johnson County,H1
WY,56,021,Laramie County,H1
WY,56,023,Lincoln County,H1
WY,56,025,Natrona County,H1
WY,56,027,Niobrara County,H1
WY,56,029,Park County,H1
WY,56,031,Platte County,H1
WY,56,033,Sheridan County,H1
WY,56,035,Sublette County,H1
WY,56,037,Sweetwater County,H1
WY,56,039,Teton County,H1
WY,56,041,Uinta County,H1
WY,56,043,Washakie County,H1
WY,56,045,Weston County,H1
